"","product_id","price","retail_price","merchant_id","merchant_rating","merchant_rating_count","origin_country","inventory_total","countries_shipped_to","shipping_option_name","shipping_option_price","product_color","product_variation_size_id","product_variation_inventory","rating","rating_count","rating_one_count","rating_two_count","rating_three_count","rating_four_count","rating_five_count","units_sold","tags"
"664","594b7307a6623669348a92d1",14,86,"55dc6b85f51bf838d3e3dcc2",4.26547236503856,62240,"CN",50,17,"Livraison standard",3,"","S",50,4.08,546,43,35,58,108,302,1000,"women clothes,Shorts,playsuit,Ladies,Women's Fashion,summerjumpsuit,Women's Jumpsuits,jumpsuit,Rompers,beachjumpsuit"
"665","5b24a2b9b2c8bd2aa4036e49",6,32,"59aaa4d39fbc514dc80328e3",3.89889018691589,17120,"CN",50,18,"Livraison standard",2,"white","S",50,3.47,536,109,44,81,89,213,5000,"Summer,Beach Shorts,Sports & Outdoors,Elastic,Short pants,summer shorts,Women's Fashion,Shorts,women shorts,Plus Size,Panties,high waisted shorts,pant womens summer,Lace"
"666","5d1c3deb8efcc17404a476fd",11,10,"5c7893301bcc452c015b5de4",3.92468451089141,12441,"CN",50,35,"Livraison standard",2,"grey","S",50,3.63,2633,397,227,430,482,1097,20000,"sleeve v-neck,fashion women,short sleeve dress,Sleeve,Dresses,Plus Size,summer dress,casual dresses,V-neck,Mini dress,short sleeves,Party Dress,Shorts,Women's Fashion,Dress,Women"
"667","5d9addc41a7798259e7a705b",8,26,"57b03628c676b3573ba2a081",4.0496402767338,65189,"CN",50,43,"Livraison standard",3,"grey","S",50,4.19,54,5,3,4,7,35,1000,"butterfly,longtrouser,Plus Size,pants,slim,jeansforwomen,Women's Fashion,Fashion,printed,highwaispant,leggingsamptight,autumn and winter,Women Fashion,Women,Leggings,Yoga,Waist,Print,jegging,high waist,jeggingsforwoman,fitnesspant,Jeans"
"668","5ed5c0afc832f62b8cfb21cb",14,12,"5af917558699ce1103dd6010",3.87548638132296,514,"CN",50,22,"Livraison standard",4,"black","XS",1,4,2,0,0,1,0,1,10,"Summer,Shorts,Waist,pants,Jogger,Pleated,Men,summerpant,harem pants,Men's Fashion,Fashion,knee,Sport,Casual"
"669","5ebfb735c9354d2da2efa220",5,127,"59506bd1abea9119a059422d",4.22539275408785,9357,"CN",50,54,"Livraison standard",2,"orange","S",18,2.79,19,7,2,2,4,4,100,"Summer,Shorts,pants,Loose,Overalls,Fashion,black,sleeveless,Casual,jumpsuit"
"670","5e9e512979c77d0abfe12ef2",11,10,"58dfa91e42ab0953f96d31d0",4.23055555555556,360,"CN",50,33,"Livraison standard",3,"camouflage","S.",50,4.25,20,1,1,2,4,12,100,"Splicing,Shorts,high waist,drawstringshort,Summer,pants,Short pants,camouflage,t,womens clothes,trousersforwomen,trousers,printed,shortsforwomen,Casual,Waist"
"671","5eb618659ac3e01e76161a4a",4.81,30,"564d8f2f3a698c01d97fbb81",3.99050799789067,11378,"CN",50,43,"Livraison standard",1,"green","XS",5,5,0,0,0,0,0,0,3,"Summer,Shorts,Slim Fit,slim,twopiecesoutfit,V-neck,Women's Fashion,Fashion,tank top,Women,sexy,Sport,Casual,Women Fashion,Cotton"
"672","5936611a08f45940ce8b5e01",9,21,"57c306d73a698c06f98ed450",4.11386995013738,9827,"CN",50,34,"Livraison standard",3,"green","M",7,3.51,47,6,8,6,10,17,100,"Summer,womens dresses,Mini,Patchwork,fashion dress,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,sexy,party,Casual,sleeveless"
"673","5e5769e751a8041e0224208f",11,70,"58d64937794a2b6db2f0394e",3.87310606060606,528,"US",50,62,"Livraison standard",2,"pink","S",1,2,2,0,2,0,0,0,10,"Summer,Fashion,Beach,Dress,boho,V-neck,Women's Fashion,bohemian,Lace Up,wear,sexy,Skirts,Women"
"674","5d159fb3571bc13fb08f3a77",12,11,"579f12b73087c40f57abcd3d",3.86369734370808,3727,"CN",50,58,"Livraison standard",3,"navyblue","S",50,3.85,398,42,29,64,75,188,1000,"Summer,trousers,Sleeve,Simple,Loose,short sleeves,Shorts,Round neck,Women's Fashion,Plus Size,summerjumpsuit,solid color,Women,Wool,women Jumpsuit,Casual,jumpsuit"
"675","5c3ec8efdb9deb55dd4b86c6",6,140,"5af54e838699ce1143d1f876",4.03125,2464,"CN",50,18,"Livraison standard",2,"red","XS",44,4.09,538,46,25,63,105,299,1000,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion"
"676","5e9536095c9c5306813b3bbc",3.87,15,"58d3cd3b773e9257cc5b990a",4.23217062874917,4501,"CN",50,67,"Livraison standard",1,"grey","34",5,4.53,43,2,0,3,6,32,100,"beach shoes,fashion women,Plus Size,Women Sandals,Fashion,bohemiasandal,Beach,Flowers,platformsandal,wedgessandal,nonslipslipper,womenshoessummer,sandals for women,Sandals,Summer,Shoes,Women,Women's Fashion,Casual,Slippers,slippers for women"
"677","5ed868776a5a342472182986",5,5,"5e6771b33cce5a8dd4f6fd3c",3.75,4,"CN",50,47,"Livraison standard",2,"yellow","XS",5,5,1,0,0,0,0,1,50,"Summer,Plus Size,Tie Dye,tiedyeprint,Dyes,Dress,summer dress,short sleeves,Ladies,Women's Fashion,Shorts,off shoulder dress,Sleeve,Print,women dress,Casual,casual dress"
"678","5d32ae384c901a2f6263384d",11,11,"59aaa4d39fbc514dc80328e3",3.89889018691589,17120,"CN",50,18,"Livraison standard",3,"purple","S",50,3.75,213,27,16,38,35,97,1000,"Summer,Plus Size,street style,V-neck,women summer tops,Sleeveless Shirt,Fashion,Casual T-Shirt,Casual,T Shirts,Shirt,blouse,Tank,summer tank top,Tops,Women's Fashion,woman shirt summer,Women,women tank top,sleeveless,summer t-shirts,Loose tank tops,Pure Color"
"679","5c984d7e082de24a302cc559",8,7,"559d33adc605853731afbf10",4.00014341029686,13946,"CN",50,31,"Standard Shipping",3,"white","XS",50,3.54,2006,316,194,331,417,748,10000,"Summer,Fashion,Necks,Dress,neck dress,Round neck,Women's Fashion,Plus Size,printed,sleeveless,Casual,Women Fashion,Women"
"680","5e44564413b8939de2f0a0f8",5,30,"52838e612dcc6469fa2d7104",3.84002466851681,16215,"",50,40,"Livraison standard",1,"black","XS",50,3.69,13,1,1,4,2,5,100,"Summer,Shorts,high waist shorts,Lace,Casual pants,pants,summer shorts,Slim Fit,Short pants,high waist,Women's Fashion,Plus Size,Lace Up,Women,vocation,Fashion,Casual,Waist"
"681","5eaaece39229fd6f744473dc",14,25,"5d46ce1a8388976d8c042c39",3.90869565217391,230,"CN",50,39,"Livraison standard",4,"green","XS",2,3.8,50,5,5,8,9,23,100,"blouse,Summer,Plus Size,Shirt,Tops,Loose,short sleeves,Fashion,printed,Tops & T-Shirts,Ladies,women top,Casual,Cotton"
"682","5db3bb3bede8100679c50fb7",3,3,"56c6a33fabb774437118cd63",3.96459173387097,7936,"CN",50,38,"Livraison standard",1,"black","XXS",1,3.08,109,27,14,17,25,26,1000,"Mini,plus,Plus Size,short dress,Summer,solid,Dress,Lace Dress,Tassels,Casual,Women's Fashion,Shorts,summer dress,Fashion,sleeveless,sexy,Women,Beach,white,Lace"
"683","5937a77811601873f9b93e96",9,8,"567a54fe7071ec7e12a1494e",4.07922359213595,12004,"CN",50,41,"Livraison standard",3,"red","S",7,3.91,3101,307,217,417,654,1506,10000,"Fashion,chiffon,long dress,Dress,summer dress,Women's Fashion,maxi dress,Floral,beach dress,off shoulder,women dress,Print,party,sexy,Beach,Women"
"684","5e12c01191235958ecdd6285",3.83,4,"56fba259138ef73c2a749a56",3.95879023700035,5654,"CN",50,38,"Livraison standard",1,"lightred","Size-XS",1,3.57,67,12,7,6,15,27,100,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit"
"685","5e142dee04c3e579e89576a3",6,6,"580c7d0a8b67fa197454a2d1",4.04059511158342,4705,"CN",50,38,"Livraison standard",2,"coffee","XXS",5,3.67,27,3,2,5,8,9,100,"Summer,Plus Size,women dresses,polka dot,Spaghetti Strap,Polkas,irregulardre,boho,Women's Fashion,Party Dress,boho dress,Dress,sleeveless,sundress,Beach,Casual,Women"
"686","5d19be93231caf73e46ccc12",9,8,"5b160017daac45594728d9ba",3.90853542104258,10474,"CN",50,24,"Livraison standard",3,"khaki","S",50,3.08,777,201,97,133,133,213,5000,"Summer,Shorts,Necks,Sleeve,long dress,Beach,Tunic dress,Loose,short sleeves,V-neck,beach dress,printed,vacationdre,Dress,Women's Fashion,Casual,long_maxi_dress,Women"
"687","5d32ae381e56691d7722e2c2",12,16,"59aaa4d39fbc514dc80328e3",3.89889018691589,17120,"CN",50,18,"Livraison standard",3,"winered","S",50,3.01,1322,390,152,213,194,373,10000,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit"
"688","5bac96d54b784e1e83636983",7,159,"5b658cbebc3b221445ba1440",4.08178308178308,8547,"CN",50,41,"Livraison standard",2,"armygreen","S",50,3.39,1632,334,149,276,289,584,5000,"Summer,trousers,Tank,Casual pants,pants,Spring,Overalls,widelegpant,Casual,Women's Fashion,Fashion,bibpant,Wool,women Jumpsuit,jumpsuitsampromper,springandsummer,jumpsuit"
"689","5cf7a100809b316c5d761f61",11,10,"5c74e493a0e25750b550e2a1",4.08967719049308,14095,"CN",50,35,"Livraison standard",3,"floral","L",50,4.09,2324,148,117,345,492,1222,10000,"Sleeveless dress,Summer,Dresses,Dress,slingdre,Floral dress,Women's Fashion,Party Dress,backless,V-neck,bohemian dress,Floral,summer dresses,printed,Women,sleeveless,casual dress"
"690","5ebe625c3cdb6c40b7b9231e",3.76,7,"58d8e8ebd929c652b9c04c05",3.88042895442359,3730,"CN",50,90,"Livraison standard",1,"white","XXS",5,3.5,8,2,1,0,1,4,50,"Women Pants,Summer,Leggings,Shorts,Yoga,Fitness,casualshort,high waisted,yogashort,Women's Fashion,Fashion,Sport,falda,shortsforwomen,sportampoutdoor,Skirts,short skirt,Women"
"691","5b2b38a1f795e417f8c00222",11,159,"589e67aa3205e17175ced38e",3.87802300279764,16085,"CN",50,109,"Livraison standard",2,"white","XS",50,3.67,585,76,59,84,129,237,1000,"Summer,Plus Size,ruffle,Spring/Autumn,Spring,Tunic dress,Loose,Women's Fashion,Shorts,Neckline,Floral,Lace,Maternity Dresses,blouse women,tunic,short dress,Sleeve,Dresses,Vintage,Vacation,boho,boho dress,daydre,Fashion,Dress,Lantern"
"692","5cde482084913617975abc02",11,26,"5ba2251b4315d12ebce873fa",3.99981929887965,5534,"CN",50,33,"Livraison standard",2,"rosered","XXL",50,3.95,596,58,36,86,112,304,1000,"Mini,Plus Size,Necks,Round Collar,Dress,summer dress,Mini dress,Round neck,Women's Fashion,Flowers,printed,women dress,Summer Fashion,sleeveless,casual dress"
"693","55a3818f65bfcb406995a2a5",13,30,"555f4174a4efd10ea5ebaa5f",4.09666698319248,200089,"CN",50,45,"Livraison standard",3,"","M",50,2.93,3421,958,510,621,469,863,20000,"Summer,Cocktail,Lace,flowerlacedre,gowns,long dress,Evening Dress,ballgowndre,summer dress,backless dress,ball gown,Maxi Dresses,Women's Fashion,boho dress,sexy,women dress,backless,Beach,Dress,Women"
"694","5d69df6c8b2a8b61e7b3eb0c",5.77,9,"5ae7cee3a71fbf0725de5d43",4.00293542074364,2044,"CN",50,43,"Livraison standard",2,"pink","S",50,2.9,62,21,4,13,8,16,100,"Summer,Plus Size,Deep V-neck Dress,Mini,Skirts,Pure Color,Loose,Vacation,V-neck,Mini dress,beach dress,Women,women dress,Dress,sleeveless,Beach,Women's Fashion,Casual,casual dress"
"695","5e9eba2f1a0bf408fef8b837",5,5,"5b160017daac45594728d9ba",3.90853542104258,10474,"CN",50,24,"Livraison standard",2,"coffee","XS",1,3.91,43,6,2,4,9,22,100,"Summer,Vest,Plus Size,Tank,camisole,Tops,slim,Women's Fashion,Fashion,Loose,solid color,sleeveless,Casual"
"696","5937cd7fb6a2cd0ccdbef91c",11,10,"5646025ecb3a45127928c032",3.95830388692579,5660,"CN",50,30,"Livraison standard",3,"white","XS",3,3.34,1897,402,196,328,302,669,5000,"bodycon jumpsuits,Summer,short sleeve dress,ruffle,Lace,Slim Fit,jumpsuit,floral lace,Women's Fashion,Fashion,off shoulder,slashneckjumpsuit,sexy,sexy jumpsuit,women top,Casual,Necks"
"697","5e807b83a887540e4049dd31",6,17,"5d173ba2dbf7606ee45e0b19",4.21627818112342,7851,"CN",50,49,"Livraison standard",2,"green","3XL",50,3.47,55,9,9,6,9,22,100,"Kawaii,cute,#Summer Clothes,Shorts,Sleeve,Summer,korean style,Tops,avocado,T Shirts,short sleeves,Casual,Women's Fashion,women t shirt,Casual T-Shirt,Women,Cartoons,Cotton"
"698","5c86009eab8dc14c1e679eb0",5,5,"55d480c092e9ba1242bd816a",4.09474542262353,15948,"CN",50,41,"Livraison standard",2,"blue","XS",15,3.34,252,48,23,57,44,80,1000,"highwaisttop,Fashion,loosevest,Summer,loose shirt,Tank,Tops,knitted crop top,tank top,tank tops women,knitted,ribbed crop top,PLAINCROP TOP,Casual,cassualvest,solidblouse,tops for women"
"699","5eb4f323b67a8d189a8f8380",6,7,"5a2fa9ce6ea4a770c66f5599",4.0589519650655,1374,"CN",50,8,"Livraison standard",2,"pink","S",46,2.67,3,1,1,0,0,1,50,"Cotton,Women Vest,Vest,Women's Casual Tops,loose top,Tops & Tees,printed shirts,Tops,Sleeveless Shirt,Women's Fashion,Summer,sleeveless tops,sleeveless,Tank,womens tank tops,summer tops,printed"
"700","5d11df5057a1887a5e25584f",8,7,"59b38b9d0ec30f3dcde27914",4.06472710870546,4434,"CN",50,137,"Livraison standard",2,"blue","XS",5,3.47,378,68,44,54,67,145,1000,"Summer,Women Rompers,looseblouse,summer shorts,short sleeves,Women's Fashion,jumsuitsforwomen,loosejumpsuit,One-Piece Suits,Necks,onepiece,Shorts,Waist,Sleeve,Pure Color,jumpsuit,Casual,Jumpsuits & Rompers,Ladies,Women,women Jumpsuit,tops for women"
"701","5e93d2215a3eed0c80ed2e56",11,10,"5495976a40b3782bc8b3654a",3.95444309481241,73271,"CN",50,41,"Livraison standard",3,"black","XS",50,3.74,54,7,3,10,11,23,1000,"Summer,Fashion,Necks,Beach,Dress,Loose,beach dress,Round neck,Women's Fashion,sleeveless,Skirts,Casual,Women"
"702","5ebfb735c9354d2da2efa220",5,127,"59506bd1abea9119a059422d",4.22539275408785,9357,"CN",50,54,"Livraison standard",2,"orange","S",18,2.79,19,7,2,2,4,4,100,"Summer,Shorts,pants,Loose,Overalls,Fashion,black,sleeveless,Casual,jumpsuit"
"703","5d5f49662c026a13234062e7",7,6,"5acaf29d5ebcfd72403106a8",4.04517020066618,12309,"CN",50,23,"Livraison standard",2,"yellow","XS",7,3.28,141,30,17,21,29,44,1000,"sleeve v-neck,Summer,Plus Size,Sleeve,Dresses,Dress,short sleeves,V-neck,Women's Fashion,Shorts,solid color,knee,Fashion,Casual"
"704","5ce4172ab1219155bd999296",12,11,"5b24b6bdd1c3601ba899f0c0",3.79473855147775,6158,"CN",50,11,"Livraison standard",3,"red","S",15,3.25,1276,299,146,205,195,431,10000,"Summer,Plus Size,pants,harlonpant,Loose,Long pants,Women's Fashion,trousers,printed,Casual,Women"
"705","5ea8f08300a7ca1e25baf3e1",2,9,"5e4bb29957cc9b46d2e498f7",3.8018018018018,111,"CN",50,41,"Livraison standard",1,"rose","XS",1,3.67,12,2,1,1,3,5,100,"Plus Size,Shirt,Sleeve,Long Sleeve,Tops,Loose,T Shirts,chiffon,Women's Fashion,Fashion,Chiffon Shirt,V-neck,zippers"
"706","5eb0d8b4423db02317031a34",4,4,"568b82677f5cdb26abff2f9a",4.07822241874862,22615,"CN",50,25,"Livraison standard",1,"pink & blue","SIZE-XXS",5,3.1,21,4,3,5,5,4,100,"Summer,Plus Size,long dress,Dress,summer dress,Party Dress,V-neck,Maxi Dresses,Casual,Women's Fashion,Sleeveless dress,backless,Sexy Dress,sleeveless,Women,loose dress,casual dress"
"707","5af661dd2c642f136b49527b",11,11,"59dc769133a48743534ac5c7",4.18084033613445,2975,"US",50,60,"Livraison standard",3,"black","S",50,3.75,1520,188,119,231,322,660,10000,"printeddres,flora,short dress,Shorts,Dress,Party Dress,Women's Fashion,bohoskirt,Mini dress,boho,Sleeveless dress,boho dress,Flowers,bohostyle,printed,Women,black"
"708","5cbe81430aa3a4566e6ee369",13,15,"582ff4f70299bc4f4b90d203",4.42857142857143,3276,"CN",50,33,"Livraison standard",3,"green","S(bust 88cm)",2,3.49,55,9,8,6,11,21,100,"bohemia,sleeveless,Shorts,Rose,long dress,Vintage,Dress,boho,Women's Fashion,Fashion,printed,maxi dress,jumpsuit,women dress,Women,Beach,Vintage dress"
"709","57a940f74b2a7418992a07f4",6,17,"561dc58d1f1ffb54d008b82f",4.14366609979376,110548,"CN",50,40,"Envio Padrão",2,"black","S (waist58-62cm)",3,4.35,3279,131,109,336,612,2091,10000,"Women Pants,Summer,Fashion,pants,Leopard,Short pants,beach wear,Women's Fashion,Shorts,printed,Spring,sexy,Casual,european"
"710","5def361cdcbcd1028120322d",12,100,"58d10bee24f9f96bdbe80fb6",4.24358974358974,4758,"CN",50,28,"Livraison standard",3,"","S(Pink & Black)",50,3.68,40,4,5,7,8,16,100,"Summer,Fashion,Halter,sexy bikini,One Piece Swimsuits,Women's Fashion,Bikinis Set,Swimsuit,Waist,Underwear,two piece swimsuit,high waist,Bikini swimwear,Vintage,Sexy Swimwear,Push up bikini,Bikini,retro,Print,Women,Swimming"
"711","5ea11b7fdb5ebf040c8e489d",12,11,"58dceeb2a6d6757401114dfd",4.10577766637423,31916,"CN",50,41,"Livraison standard",3,"brown","S",50,3.96,247,26,17,32,37,135,5000,"Summer,Shorts,Sleeve,pants,Short pants,Women Set,summer shorts,T Shirts,leopardprinted,Women's Fashion,lip,shirtandshort,Print,sexy,short sleeve shirt,lovely,lipsprint"
"712","5cdbfec689dab63d46b47cc5",14,126,"5898240369b8584f668a188b",4.18473164928976,14291,"CN",50,40,"Livraison standard",4,"winered","S",50,4.09,150,8,10,19,37,76,100,"Summer,plaincolor,ruffle,Necks,Sleeve,long dress,Dress,Loose,short sleeves,V-neck,Shorts,Cotton Dress,Women's Fashion,Plus Size,women dress,Women,Fashion,frilledhem,Cotton"
"713","5eb4ebb47cac1223a5749cc2",11,10,"5e0b55766a4343d3823c7215",4.28333333333333,120,"CN",50,139,"Livraison standard",2,"pink","S.",50,4.38,8,1,0,0,1,6,100,"Summer,dressesforwomen,Floral print,Mini,long dress,Dress,Mini dress,Floral,Women's Fashion,Sleeveless dress,party,Sexy Dress,Print,summer dresses,Spaghetti,Women"
"714","5e65fa41b12772c309bcf9fe",14,97,"5d413afa0ff7f947c0e21025",4.21070615034169,878,"CN",50,36,"Livraison standard",4,"beige","S",3,4.23,44,1,0,7,16,20,100,"Summer,long skirt,elastic waist,Cotton,Waist,Elastic,Patchwork,Pleated,maxi skirt,Women's Fashion,Plus Size,summerlongskirt,solid color,Women,saiaplissada,Skirts,saialonga,pleatedhem"
"715","5e7d9bee6732e31740797e15",9,9,"586e70187e94384d6fc17f14",3.89384540322019,28694,"CN",50,41,"Livraison standard",3,"white","XS",13,3.37,238,49,26,37,40,86,1000,"Mini,spaghettistrapdresse,Floral print,Summer,womensfahsion,Spaghetti,Dress,summer dress,Print,minidressforwomen,Mini dress,spaghettishoulderstrapdre,Women's Fashion,floralprinteddre,Sexy Dress,Floral,sexy,Fashion"
"716","5ecb27f2a746691048f27232",11,10,"5d5256c527752b19063d8c53",3.94331983805668,247,"CN",50,26,"Livraison standard",2,"yellow","XS",10,3.8,10,1,1,2,1,5,100,"sleeve v-neck,Summer,Plus Size,Sleeve,Dresses,Dress,short sleeves,V-neck,Women's Fashion,Shorts,solid color,Casual"
"717","5ce2702ba6bc056027727991",3.7,58,"5b14d31d7e43f22f255ea98c",4.18984389872454,21012,"CN",50,118,"Envio Padrão",1,"nude","20pcs",50,3.47,835,169,68,143,113,342,5000,"Cotton Socks,Silicone,Socks,invisiblesock,candy,Shorts,Slippers,Food,candycolorsock,Fashion,antislipsock,shortsock,Moisturizing Socks,summersock,anklesock"
"718","5b7658a91fde835ed161abd2",9,48,"564d8a9ac0f55a1276cd96f8",4.10596705421841,42919,"CN",50,43,"Livraison standard",3,"Blue","S",50,4.02,840,68,60,102,171,439,10000,"Women Pants,sexy leggings,Leggings,elastic waist,skinny pants,Casual pants,capripant,pants,Short pants,yoga leggings,Shorts,Women's Fashion,Plus Size,Summer,Sportwear women,Elastic,Women,Cotton,Fashion,Casual,Waist"
"719","5d204f0cb51e547d5b3153cd",3.85,7,"5abb2cf26be8733b5bf6844f",4.11744492260261,31138,"CN",50,35,"Livraison standard",1,"green","S",1,4.18,142,7,6,22,26,81,1000,"Summer,Fashion,Waist,Swing dress,long dress,Dress,Women's Fashion,V-neck,floralprinted,slingdre,backless,retro,high waist,Swing,Floral,printed,Casual,Women"
"720","5d31f9a0a2b39074d5732b4e",8,49,"5b4d6eb88a5b7b24519e69ad",3.9889339727038,5422,"CN",50,22,"Standard Shipping",2,"lightpurple","XS",2,3.49,154,26,15,25,33,55,1000,"Summer,Fashion,Deep V-Neck,bathing suit cover ups,Loose,swimsuitscoverup,short sleeves,V-neck,Women's Fashion,Shorts,Casual,blouse,cardigan,Sleeve,beach coverup,Plus Size,beach dress,Swim Wear Cover Up,Coat,Ladies,Short Sleeve Blouses,Beach,Dress"
"721","5e7dc8a4c2e8ef49007d2dd9",14,12,"5de0981739adf2a3406bed18",3.72916666666667,288,"CN",50,26,"Livraison standard",4,"coffee","US-S",10,3.87,186,22,12,24,38,90,1000,"Summer,Plus Size,long dress,Dress,asymmetrical dress,Women's Fashion,boho,Sleeveless dress,boho dress,maxi dress,women dress,Women,Beach,loose dress,sleeveless,casual dress"
"722","56975d088b70437255bf8af8",11,250,"53facca81c105e3d5866e212",4.15671532466114,402743,"CN",50,47,"Livraison standard",3,"white","S",50,3.64,3397,445,301,618,691,1342,20000,"Women,womenpaddedbra,summercasualfashionsexywomenprintbikinissetpushupbraswimsuitmidwaist,women swimsuit,onepiece,womensummersexybacklessbikini,Swimsuit,Swimwear,sexyswimwearset,Bikini,Fashion,fashionswimsuitswimwearbathingsuit,womenfashionsummerbikinisset,sexy,pushupbikiniset,fashionsweetladybeautywomenbikinisexyswimwear,Women's Fashion,summerbeachbikini,Swimming"
"723","5e70535be2608d353af85716",6,6,"5bde9444a53011739fbde291",3.81758345086977,2127,"CN",50,24,"Livraison standard",2,"yellow","XS",7,3.75,506,68,41,65,106,226,5000,"Summer,Vest,Plus Size,Floral print,camisole,Loose,Round neck,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual,Necks"
"724","5c0f719d4901112e08cf971f",8,7,"58380161e18c0f0c70dd6907",4.04121459771735,14194,"CN",50,43,"Livraison standard",3,"black","M",50,3.39,1248,229,139,233,207,440,5000,"Summer,Fashion,bikini set,Women's Fashion,high waist bikini,Floral,sexy,Swimsuit,Women,Deep V-Neck,Necks,padded bikini,Swimwear,Push up bikini,Bikini,one piece bathing suit,Suits,Halter Bikini,Beach,onepiece,Swimming"
"725","5cd3e32fd908537780580e43",5.74,5,"557ed5b886d66519ff242099",4.15366509189857,59903,"CN",50,50,"Livraison standard",1,"white","M",1,3.61,2366,363,220,368,434,981,10000,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,black dress,Beach,Casual,Women"
"726","5c90908b8625751a972408f1",11,10,"58a3db5e05b2f9716d029e30",3.96761084490811,16487,"CN",50,38,"Livraison standard",3,"black","S",50,3.09,22,5,3,4,5,5,100,"Summer,Fashion,Lace,long dress,Dress,Lace Dress,Women's Fashion,beach dress,Sleeveless dress,summer dress,maxi dress,Ladies,summer dresses,Women,Ladies Fashion,casual dress"
"727","5e5f507c931bd44190563aa1",2,2,"5d42991670327a71301ec76e",4.03601895734597,1055,"CN",50,42,"Livraison standard",1,"silver","",50,4.13,143,13,5,15,28,82,1000,"bohemia,Summer,multilayerchainnecklace,Jewelry,Chain,multilayerdropnecklace,Women's Fashion,Lotus,ethnicstylenecklace,boho,Necklace,bohemiaalloynecklace,silver,Women"
"728","5ccd341e8cc067595fcba7c4",8,7,"5b8e776e2eb51f7a5900a88a",3.96520423600605,1322,"CN",50,63,"Livraison standard",2,"pink","S",50,3.42,373,77,35,60,57,144,1000,"Summer,Plus Size,Mini,Dress,Mini dress,Women's Fashion,Fashion,slingdres,sleeveless,women dress,Striped,Women,Casual,Cotton"
"729","5b6270648aa701441eaab44f",8,7,"58b92804935861529969e778",4.25420795972943,6357,"CN",50,58,"Livraison standard",3,"army","XXS",50,3.81,166,20,10,28,31,77,1000,"Summer,Plus Size,Necks,chiffon,Mini,chiffon dress,Dress,Loose,Mini dress,Round neck,t-shirt dress,Women's Fashion,Sleeveless dress,solid color,sleeveless,Fashion,Casual,Women"
"730","5e16cb87e6dd7c03be24b28a",2,2,"58ad449708de0c6dc59d9e06",4.14695734747171,126370,"CN",50,35,"Livraison standard",1,"green","XS",1,4.19,81,7,4,6,14,50,1000,"blouse,Summer,Plus Size,Tops & Blouses,Lace,Tank,Tops,topsamptshirt,tank top,Women's Fashion,Fashion,Loose,topsampblouse,Print,sleeveless,sexy,Women,Casual,Cotton"
"731","5c8f86e0f842ba52b8c19009",11,10,"5bde9444a53011739fbde291",3.81758345086977,2127,"CN",50,24,"Livraison standard",2,"black & stripe","S",50,3.13,908,210,129,169,132,268,5000,"Summer,Plus Size,Dress,Loose,Women's Fashion,slingdre,Fashion,sleeveless,strapdre,Striped,Women,Casual,Women Fashion,Cotton"
"732","55acbdf8ed44704872df93e2",11,20,"537975ab71795104807b06b4",3.96238068500842,33839,"CN",50,37,"Livraison standard",2,"","M",50,3.56,3929,511,411,786,804,1417,20000,"Mini,Summer,fashion dress,Dress,Mini dress,Women's Fashion,Party Dress,printed,Skirts,Bodycon Dress,slim dress,Flowers,Beach,sundress,summeronepiece,datingdres,mini skirt,sleeveless,lovely,Sweets,lovelydres"
"733","5eccb8aa18e87d64f13e012c",8,7,"58a99ceca65ebc504a6ebf1e",3.96603495860166,27175,"CN",50,10,"Livraison standard",3,"grey","M",50,5,0,0,0,0,0,0,10,"Summer,Slim  Fitting,Tank,summer tank top,Tops,slim,tank top,Slim Fit,Women's Fashion,Fashion,Stripes,sleeveless,Cotton,Casual,Women Fashion,Women"
"734","5e5f56ea3dbe9d00474f503f",5,85,"58ba636a69ad29505a730852",3.83151394861616,18138,"CN",50,41,"Livraison standard",2,"red","XS",2,3.7,296,37,29,52,45,133,5000,"Summer,Plus Size,Yoga,Waist,Elastic,Shorts,controlpantie,Women's Fashion,yogashort,women shorts,elastic waist,laceseamle,elasticlegging,solidcolorshort,Fashion,Women Fashion,high waist"
"735","5e6f204282e6d6b567d051d7",9,8,"5d3e6e0ce13a7e7ae9f35f74",3.89423076923077,104,"CN",50,81,"Livraison standard",3,"blue","M.",50,3.7,27,1,5,6,4,11,100,"Jeans,Plus Size,Sleeve,Summer,Dress,Denim,summer dress,denimjeansdres,short sleeves,casual dresses,Ladies,Women's Fashion,Shorts,minishirtdres,Lines,mididre,Women"
